source_id,file,sheet,source_cell,raw_label,normalized_label,financial_year,reporting_month,period_start,period_end,period_granularity,measure_type,flow_or_stock,amount,source_unit,normalized_unit,estimate_status,accounting_basis,compatibility_group,publishable,quarantine_reason,citation_locator
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Net Assets | col: ACTUAL 2000-2001 YTD May $m,Net Assets,Net Assets,2000-01,May,,2001-05-31,month,mfs_stock_net_worth,stock_balance,-41386000000.0,$m,AUD,actual,accrual,mfs_stock_net_worth,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Net Assets | col: ACTUAL 2000-2001 YTD May $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 July $m,Fiscal Balance,Fiscal Balance,2000-01,July,2000-07-01,2000-07-31,month,mfs_ytd_fiscal_balance,balance,1808000000.0,$m,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 July $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD September $m,Fiscal Balance,Fiscal Balance,2000-01,September,2000-07-01,2000-09-30,month,mfs_ytd_fiscal_balance,balance,-4245000000.0,$m,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD September $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD October $m,Fiscal Balance,Fiscal Balance,2000-01,October,2000-07-01,2000-10-31,month,mfs_ytd_fiscal_balance,balance,-3002000000.0,$m,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD October $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD November $m,Fiscal Balance,Fiscal Balance,2000-01,November,2000-07-01,2000-11-30,month,mfs_ytd_fiscal_balance,balance,-1403000000.0,$m,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD November $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD December $m,Fiscal Balance,Fiscal Balance,2000-01,December,2000-07-01,2000-12-31,month,mfs_ytd_fiscal_balance,balance,-2101000000.0,$m,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD December $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD January $m,Fiscal Balance,Fiscal Balance,2000-01,January,2000-07-01,2001-01-31,month,mfs_ytd_fiscal_balance,balance,-69000000.0,$m,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD January $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD February $m,Fiscal Balance,Fiscal Balance,2000-01,February,2000-07-01,2001-02-28,month,mfs_ytd_fiscal_balance,balance,1785000000.0,$m,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD February $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD April $m,Fiscal Balance,Fiscal Balance,2000-01,April,2000-07-01,2001-04-30,month,mfs_ytd_fiscal_balance,balance,5643000000.0,$m,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD April $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD May $m,Fiscal Balance,Fiscal Balance,2000-01,May,2000-07-01,2001-05-31,month,mfs_ytd_fiscal_balance,balance,6599000000.0,$m,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Fiscal Balance | col: ACTUAL 2000-2001 YTD May $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 July $m,Underlying Cash Balance,Underlying Cash Balance,2000-01,July,2000-07-01,2000-07-31,month,mfs_ytd_underlying_cash_balance,balance,1894000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 July $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD September $m,Underlying Cash Balance,Underlying Cash Balance,2000-01,September,2000-07-01,2000-09-30,month,mfs_ytd_underlying_cash_balance,balance,-4691000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD September $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD October $m,Underlying Cash Balance,Underlying Cash Balance,2000-01,October,2000-07-01,2000-10-31,month,mfs_ytd_underlying_cash_balance,balance,-4549000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD October $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD November $m,Underlying Cash Balance,Underlying Cash Balance,2000-01,November,2000-07-01,2000-11-30,month,mfs_ytd_underlying_cash_balance,balance,-4270000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD November $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD December $m,Underlying Cash Balance,Underlying Cash Balance,2000-01,December,2000-07-01,2000-12-31,month,mfs_ytd_underlying_cash_balance,balance,-3528000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD December $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD January $m,Underlying Cash Balance,Underlying Cash Balance,2000-01,January,2000-07-01,2001-01-31,month,mfs_ytd_underlying_cash_balance,balance,-366000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD January $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD February $m,Underlying Cash Balance,Underlying Cash Balance,2000-01,February,2000-07-01,2001-02-28,month,mfs_ytd_underlying_cash_balance,balance,896000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD February $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD April $m,Underlying Cash Balance,Underlying Cash Balance,2000-01,April,2000-07-01,2001-04-30,month,mfs_ytd_underlying_cash_balance,balance,4141000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD April $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD May $m,Underlying Cash Balance,Underlying Cash Balance,2000-01,May,2000-07-01,2001-05-31,month,mfs_ytd_underlying_cash_balance,balance,4189000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Underlying Cash Balance | col: ACTUAL 2000-2001 YTD May $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 July $m,Headline Cash Balance,Headline Cash Balance,2000-01,July,2000-07-01,2000-07-31,month,mfs_ytd_headline_cash_balance,balance,-194000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 July $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD September $m,Headline Cash Balance,Headline Cash Balance,2000-01,September,2000-07-01,2000-09-30,month,mfs_ytd_headline_cash_balance,balance,-6186000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD September $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD October $m,Headline Cash Balance,Headline Cash Balance,2000-01,October,2000-07-01,2000-10-31,month,mfs_ytd_headline_cash_balance,balance,-3146000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD October $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD November $m,Headline Cash Balance,Headline Cash Balance,2000-01,November,2000-07-01,2000-11-30,month,mfs_ytd_headline_cash_balance,balance,-28000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD November $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD December $m,Headline Cash Balance,Headline Cash Balance,2000-01,December,2000-07-01,2000-12-31,month,mfs_ytd_headline_cash_balance,balance,700000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD December $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD January $m,Headline Cash Balance,Headline Cash Balance,2000-01,January,2000-07-01,2001-01-31,month,mfs_ytd_headline_cash_balance,balance,3838000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD January $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD February $m,Headline Cash Balance,Headline Cash Balance,2000-01,February,2000-07-01,2001-02-28,month,mfs_ytd_headline_cash_balance,balance,5182000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD February $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD April $m,Headline Cash Balance,Headline Cash Balance,2000-01,April,2000-07-01,2001-04-30,month,mfs_ytd_headline_cash_balance,balance,10482000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD April $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2000-01,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD May $m,Headline Cash Balance,Headline Cash Balance,2000-01,May,2000-07-01,2001-05-31,month,mfs_ytd_headline_cash_balance,balance,10502000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2000-01 | row:Headline Cash Balance | col: ACTUAL 2000-2001 YTD May $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2001-02,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD July $m,Underlying Cash Balance,Underlying Cash Balance,2001-02,July,2001-07-01,2001-07-31,month,mfs_ytd_underlying_cash_balance,balance,2796000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD July $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2001-02,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD August $m,Underlying Cash Balance,Underlying Cash Balance,2001-02,August,2001-07-01,2001-08-31,month,mfs_ytd_underlying_cash_balance,balance,748000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD August $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2001-02,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD September $m,Underlying Cash Balance,Underlying Cash Balance,2001-02,September,2001-07-01,2001-09-30,month,mfs_ytd_underlying_cash_balance,balance,-3940000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD September $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2001-02,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD October $m,Underlying Cash Balance,Underlying Cash Balance,2001-02,October,2001-07-01,2001-10-31,month,mfs_ytd_underlying_cash_balance,balance,-1734000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD October $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2001-02,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD November $m,Underlying Cash Balance,Underlying Cash Balance,2001-02,November,2001-07-01,2001-11-30,month,mfs_ytd_underlying_cash_balance,balance,-4380000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD November $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2001-02,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD December $m,Underlying Cash Balance,Underlying Cash Balance,2001-02,December,2001-07-01,2001-12-31,month,mfs_ytd_underlying_cash_balance,balance,-6155000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD December $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2001-02,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD January $m,Underlying Cash Balance,Underlying Cash Balance,2001-02,January,2001-07-01,2002-01-31,month,mfs_ytd_underlying_cash_balance,balance,-9077000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD January $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2001-02,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD February $m,Underlying Cash Balance,Underlying Cash Balance,2001-02,February,2001-07-01,2002-02-28,month,mfs_ytd_underlying_cash_balance,balance,-7606000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2001-02 | row:Underlying Cash Balance | col: ACTUAL 2001-2002 YTD February $m
